51339451750,bdb,35,19
51339454212,cec,294,42
51339499334,dgd,259,292
51339515455,fge,291,65
51339522687,dcf,219,87
51339540300,faf,95,56
51339555937,afa,85,8
51339559049,agg,249,159
51339559441,gbb,27,211
51339577169,ead,231,23
51339586721,bgd,192,151
51339617760,ede,29,140
51339621712,fgd,23,82
51339621926,bcc,265,40
51339633251,gce,201,137
51339640857,cdc,91,86
51339693297,adf,67,211
51339719890,efe,274,221
51339749502,dfc,82,247
51339785275,ebe,157,311
51339788567,gdf,21,44
51339833529,egc,285,135
51339833836,fed,136,57
51339837627,egg,226,157
51339847998,cda,25,235
51339860637,eef,242,118
51339870230,fcg,249,93
51339872870,cdf,155,106
51339890460,cdd,76,46
51339892859,dfg,279,80
51339899466,aea,83,177
51339905695,fbf,178,89
51339916332,ceg,208,334
51339928253,dee,125,9
51339966044,baf,30,80
51339975677,dff,263,161
51339978174,egf,109,78
51339995422,cfa,130,140
51340017505,cbe,119,556
51340022751,cae,225,95
51340027941,deg,128,137
51340033951,fea,207,24
51340035940,cee,132,88
51340043591,bag,153,112
51340047916,dcb,75,108
51340079501,aae,254,77
51340095027,ded,193,5
51340096901,gfc,69,77
51340107011,aeg,247,156
51340119640,dfb,157,164
51340128384,eaf,71,405
51340139786,dgb,160,142
51340142298,gfb,3,93
51340145468,def,144,282
51340177408,ddc,272,157
51340203418,bae,204,143
51340212824,dgf,235,136
51340240543,aba,173,59
51340243524,gde,134,315
51340251897,fgf,145,156
51340264610,bbc,34,123
51340268554,edf,49,89
51340284534,aaf,281,153
51340284737,bfa,82,89
51340298193,fgc,41,36
51340308048,gcf,139,133
51340316568,ffa,210,34
51340321334,feg,56,61
51340321719,gca,31,66
51340335810,bba,127,5
51340337991,abb,219,39
51340347111,ada,75,179
51340349521,ccf,66,239
51340360583,fcb,284,254
51340365212,agd,144,247
51340370593,abb,132,36
51340370755,egb,166,79
51340387456,cbf,51,142
51340396762,cab,245,195
51340399756,gfg,1,171
51340402864,ebe,240,264
51340425104,cgb,282,88
51340428538,acf,145,112
51340431727,dgb,104,159
51340436081,bca,42,99
51340441525,abe,75,144
51340445166,ffe,241,347
51340484270,gab,278,24
51340484420,cgd,103,166
51340484552,aea,48,201
51340513356,gbd,242,221
51340522981,acb,67,105
51340537419,afd,122,114
51340557401,aac,52,173
51340576674,fgf,280,176
51340614111,ecd,16,93
51340659349,egd,26,48
51340669504,bge,22,129
51340682105,fde,206,138
51340690189,ggc,176,132
51340694446,cfc,48,212
51340714154,bde,27,268
51340743693,bbe,66,185
51340753697,ddf,154,438
51340763811,agb,146,8
51340764972,fba,269,36
51340766609,bcf,258,221
51340781152,edc,192,63
51340815105,aag,183,5
51340835182,cdb,75,124
51340838080,ggc,115,142
51340922857,dca,10,281
51340938574,ggb,180,288
51340984490,dde,134,10
51341016592,gfe,69,103
51341020690,ggd,174,23
51341025758,gba,71,87
51341064166,eae,204,89
51341069773,ggf,143,80
51341094506,fee,205,191
51341094725,fag,181,62
51341123455,dce,181,5
51341123787,fab,170,255
51341136467,fcc,101,180
51341143070,gdc,138,5
51341149615,acb,216,100
51341158749,gfa,240,123
51341180785,bbb,194,42
51341181892,faa,208,85
51341192467,gfd,101,223
51341196310,bdd,166,191
51341222536,dcf,147,83
51341232061,eag,121,322
51341276248,dbd,181,118
51341281106,feb,246,269
51341288632,gaa,237,163
51341291171,age,26,412
51341314511,dgb,241,170
51341317575,gda,159,8
51341329135,ggd,111,19
51341330042,ggf,163,64
51341362321,dda,121,127
51341366367,bff,207,88
51341375607,fcg,35,87
51341378382,fac,144,207
51341381278,dac,56,554
51341389216,dbc,32,27
51341393053,ceg,247,340
51341416638,dcc,210,172
51341424638,cac,238,46
51341428873,baa,35,229
51341457751,dag,6,73
51341465509,cbb,190,279
51341476222,bgc,9,96
51341481103,gge,215,33
51341484713,fgg,70,215
51341507687,bee,289,55
51341521920,gfc,241,90
51341526533,efg,150,220
51341542995,gce,112,143
51341549834,fbd,99,289
51341552312,bcb,239,167
51341561790,gbd,196,209
51341589070,dga,78,254
51341602247,gfb,281,84
51341612369,dfe,286,388
51341626421,fbd,277,343
51341644465,aee,255,189
51341648526,dbe,299,60
51341672299,ccg,191,5
51341682360,eea,199,57
51341729717,ede,51,166
51341730980,beb,124,208
51341734902,fga,124,33
51341789372,cgf,117,46
51341793236,aeb,253,104
51341803443,bcd,27,24
51341816454,ffe,176,412
51341838423,ecf,188,6
51341851908,bbc,259,116
51341874690,egf,86,64
51341888190,egd,89,46
51341899747,deb,13,69
51341903074,fbg,244,174
51341916132,cgb,67,82
51341919948,gag,95,296
51341926063,gge,210,34
51341928184,bgf,214,172
51341950362,ffe,290,416
51341956586,efb,84,12
51341987324,cbf,85,120
51342015228,eed,290,177
51342018815,ggb,39,253
51342039952,eba,137,109
51342042010,dad,95,29
51342071096,cgd,63,195
51342072945,ccc,245,168
51342080091,dbb,224,105
51342166249,acg,169,152
51342174370,gad,7,5
51342176307,dgc,283,138
51342179435,eca,252,267
51342220979,bde,90,222
51342221559,bee,162,56
51342233062,bdg,57,90
51342261264,gaf,52,192
51342279158,cfd,10,41
51342282343,gae,190,115
51342289520,dea,72,291
51342338237,ccd,38,31
51342366436,abb,81,41
51342370557,dgf,11,112
51342381955,afg,180,156
51342403882,daf,132,105
51342469889,dab,176,167
51342472502,gcg,298,85
51342479828,bfe,128,209
51342509095,dae,59,279
51342514618,cca,80,5
51342521118,gcc,101,128
51342544828,adb,214,136
51342550775,daa,287,130
51342576200,dca,92,255
51342576947,fef,13,333
51342583685,agf,298,49
51342590528,gef,175,13
51342594443,gfg,117,184
51342605169,aad,233,45
51342612251,eaa,11,81
51342613019,ced,51,89
51342638233,gdg,260,59
51342646024,aed,287,173
51342658203,cef,91,622
51342668165,dee,155,8
51342671769,dfa,211,206
51342722997,afc,119,87
51342769724,egg,277,185
51342788801,fda,94,73
51342790951,dce,257,5
51342795718,gdd,130,41
51342803935,fag,204,54
51342805165,fbg,145,184
51342809489,edd,274,107
51342868479,eeb,49,142
51342872932,fac,166,231
51342893895,dbe,193,68
51342927046,gae,116,96
51342944514,efc,168,157
51342952453,geg,230,220
51342956527,bed,213,183
51343029159,eac,267,74
51343029422,eda,9,31
51343050305,fed,125,54
51343067575,fdf,34,20
51343075441,bac,282,222
51343079952,afb,273,349
51343082887,fde,47,114
51343110065,gfa,181,143
51343110211,abg,119,72
51343140704,eec,271,108
51343153421,geb,285,333
51343162557,ebg,127,453
51343173059,bfc,279,342
51343203944,eeg,78,87
51343213184,add,127,149
51343229679,fca,86,19
51343240831,dbd,136,112
51343243067,edb,163,79
51343259150,ddb,175,53
51343285513,bfa,177,90
51343300414,dcg,50,207
51343304630,adb,75,133
51343330536,adf,214,185
51343335113,gfc,239,99
51343336945,dfc,115,251
51343355372,fdc,47,185
51343357156,eea,258,52
51343357596,efb,286,10
51343365261,gdb,281,168
51343402227,dbc,239,30
51343405057,fbg,73,171
51343413028,aab,251,18
51343418881,cfg,123,32
51343438541,cae,75,92
51343441354,bfd,109,321
51343461555,fdd,66,93
51343471757,gca,122,66
51343477776,gda,99,8
51343480488,gbf,201,86
51343498413,dab,41,141
51343539282,afd,197,102
51343579184,fac,219,237
51343582960,fdb,38,19
51343587985,ggc,170,159
51343612011,bcg,289,247
51343634979,caf,147,54
51343676249,gba,236,98
51343707673,fec,75,228
51343714406,bag,212,126
51343737293,adc,33,247
51343785905,abf,219,339
51343802379,aeg,23,160
51343855705,bcc,41,37
51343869674,edd,8,124
51343873402,fbb,24,161
51343892690,eba,220,128
51343899351,bdf,50,246
51343934599,gfg,124,217
51343934999,fda,169,66
51343935499,fff,76,194
51343949558,bfb,195,220
51343968349,ffb,37,144
51343976888,gcc,158,128
51343987956,fba,267,32
51343990865,bba,55,5
51344056960,ffg,135,264
51344071927,fgd,258,75
51344081125,aad,289,38
51344104471,cdf,281,114
51344108378,dga,215,287
51344111277,bad,180,42
51344120991,ecb,240,154
51344130855,faf,47,49
51344147880,cge,220,178
51344179165,cad,174,171
51344214163,eab,7,150
51344219334,bef,111,5
51344226687,fdc,62,179
51344235586,cdf,50,135
51344266211,ced,15,78
51344277784,gea,171,227
51344279465,ddg,134,131
51344284702,ggb,246,290
51344293750,bgb,283,402
51344298886,gcb,121,100
51344332627,gfb,20,68
51344339321,ecg,92,246
51344344170,egb,133,65
51344356318,cce,58,204
51344360843,aed,40,176
51344368419,cgb,61,65
51344369163,efa,246,100
51344370899,agc,182,34
51344381779,ged,227,128
51344410503,eeb,215,146
51344422712,fdb,143,22
51344464444,bag,31,108
51344477797,gdc,184,5
51344506671,cbg,131,148
51344506855,ddd,86,99
51344542847,dag,57,84
51344546919,fbd,247,336
51344565058,ebc,291,49
51344566509,bec,176,230
51344568449,aee,139,177
51344589952,dae,45,239
51344599436,gbg,237,195
51344601836,cbc,199,198
51344618781,gbb,252,168
51344655939,adf,158,153
51344674073,dge,94,148
51344682182,ddd,279,95
51344693844,fdc,155,162
51344695012,feg,84,64
51344704038,fcd,232,114
51344732776,abc,145,150
51344739761,bbd,286,321
51344781745,ffc,81,279
51344788649,ege,198,7
51344809612,agd,157,197
51344823829,acc,75,159
51344850256,deb,162,57
51344851417,fae,11,307
51344855880,ebe,290,237
51344865367,bff,252,104
51344871699,aee,187,148
51344888505,cba,291,13
51344914643,cdf,186,122
51344923740,bce,88,22
51344931340,bgd,218,123
51344949992,cbe,136,644
51344986084,agg,285,179
51345050672,fab,52,272
51345055858,gaf,287,209
51345057502,cfd,57,45
51345082733,ggg,206,247
51345084745,bef,159,5
51345105143,gef,293,15
51345112507,acc,230,151
51345113936,aca,174,355
51345175345,gec,283,214
51345179852,gcb,119,91
51345190646,cbb,2,253
51345198707,bee,236,58
51345200884,gbd,269,198
51345206728,cgb,103,68
51345216378,fbe,216,284
51345258735,gee,45,54
51345270997,cda,233,188
51345274884,bee,14,65
51345312462,dee,103,7
51345315487,bdg,150,89
51345352761,ccd,36,26
51345353373,aad,89,32
51345394381,aef,161,134
51345414595,bce,10,19
51345418660,fce,232,149
51345419635,cbd,27,343
51345421878,gfg,179,184
51345428957,cgg,236,84
51345446037,gbb,116,178
51345459536,eea,83,49
51345482715,cad,143,147
51345494511,def,250,228
51345536014,efd,173,5
51345540383,gga,247,243
51345557780,aec,291,207
51345559551,dbe,268,77
51345564400,caf,42,57
51345584446,daf,126,108
51345608590,fdg,231,5
51345621122,fdb,299,23
51345624554,dce,92,5
51345626192,eca,161,229
51345642034,ebd,135,201
51345645172,ecc,39,30
51345650399,bgg,247,34
51345662178,eef,58,106
51345672153,bfe,291,183
51345678300,dec,41,18
51345690312,dac,77,659
51345706170,ccb,203,220
51345706505,cgc,64,276
51345714641,cfb,71,112
51345721968,faf,143,50
51345750905,bec,56,264
51345785181,gcf,174,115
51345787528,fbc,144,200
51345795758,gbc,176,233
51345808416,bda,155,154
51345886949,ace,212,56
51345887418,eaf,37,356
51345892421,dfd,165,170
51345902221,edc,128,61
51345902291,eec,8,102
51345906241,dbd,179,124
51345916127,dgg,15,548
51345929119,abd,176,11
51345934539,dce,192,5
51345938463,cea,250,53
51345975303,ddc,77,149
51345985751,bfg,214,102
51346015807,dcb,19,104
51346017263,ega,70,170
51346024599,dbg,296,120
51346054652,cag,108,294
51346055155,cfd,119,39
51346064327,ebb,23,31
51346068243,cfe,167,93
51346068690,dbf,232,83
51346070106,ace,73,57
51346080025,efe,231,192
51346101078,bab,216,75
51346105597,gfc,12,93
51346109208,cee,189,78
51346129763,cde,202,13
51346132480,edf,187,102
51346134085,beb,69,237
51346148837,abd,46,10
51346176895,cec,271,47
51346179087,ebe,274,196
51346184252,dfe,96,360
51346190467,gef,77,13
51346196725,afe,18,164
51346223781,ceb,11,100
51346227822,cab,226,179
51346254589,cag,202,299
51346257925,dec,187,14
51346293770,bgg,137,32
51346301653,bdb,93,16
51346305553,eee,134,10
51346339100,edg,178,176
51346342851,ceg,48,401
51346343337,efa,41,105
51346343552,ceg,218,461
51346350376,dae,116,193
51346353954,efd,177,5
51346378213,gac,294,166
51346384746,gcd,11,196
51346438316,cfg,190,26
51346460117,gac,140,154
51346465459,acd,180,8
51346468720,ecf,189,6
51346468753,cea,74,59
51346475840,afa,204,6
51346476091,ffd,63,206
51346495570,cdb,99,114
51346502430,ggg,194,259
51346533555,def,221,266
51346562877,cff,115,22
51346616791,abb,274,35
51346622538,bbb,140,48
51346625837,dcd,1,26
51346644912,fad,193,140
51346647291,gfe,220,117
51346657946,bbf,6,261
51346676420,ccf,148,227
51346687125,ggb,74,258
51346697493,acg,83,164
51346722932,gbf,260,91
51346822766,bef,267,5
51346840814,gae,102,88
51346857353,adg,163,195
51346858695,fgd,23,67
51346868923,cfc,136,252
51346869452,cfa,237,155
51346894780,fgc,182,36
51346895851,ebe,239,225
51346905036,aga,61,161
51346926218,eea,289,54
51346937034,aae,72,88
51346945543,dgd,299,300
51346946828,fbg,55,184
51346955076,fgf,122,154
51346961775,fbf,52,84
51346963149,ade,37,252
51346970319,cfe,44,84
51346976978,fcf,106,76
51347004627,gef,281,14
51347027959,ffc,198,276
51347087833,gde,293,330
51347107494,agd,80,187
51347118642,beg,179,83
51347121112,dab,51,138
51347139099,caa,121,129
51347145111,aff,179,166
51347146698,gcb,197,73
51347154857,gcd,124,221
51347177164,cfc,171,297
51347178696,dbb,74,114
51347180341,ebc,190,45
51347193637,fde,43,92
51347198228,ccc,266,184
51347202658,ebg,213,412
51347205902,bea,291,59
51347243547,edb,178,84
51347260767,ded,149,5
51347288002,cba,48,11
51347291421,dfb,142,154
51347345769,bbg,142,16
51347389088,aed,274,163
51347451359,eaf,153,420
51347459617,aaf,188,169
51347471843,baa,276,222
51347486821,bae,104,160
51347513156,bdc,22,68
51347520595,fgg,154,253
51347528974,dca,297,290
51347557767,fcb,10,302
51347584030,cdc,207,99
51347588744,cga,41,115
51347594106,ffa,232,34
51347596588,fed,276,49
51347636941,cec,205,44
51347643449,efb,182,11
51347647124,adb,69,115
51347650592,fgb,245,16
51347657722,fde,283,103
51347662562,dcf,79,78
51347673748,fea,32,24
51347701157,gdd,102,47
51347727861,cec,208,45
51347729665,ede,231,166
51347734055,dgg,181,498
51347743925,gbf,265,99
51347745627,ecd,67,85
51347752319,gba,7,111
51347771300,dfg,129,92
51347775092,aba,242,66
51347776261,dba,109,54
51347792193,bfb,109,244
51347815614,ecf,186,5
51347822755,gbe,227,180
51347861807,gab,218,20
51347862900,dag,271,73
51347867636,baf,76,78
51347878395,bca,171,114
51347880614,eac,94,85
51347909504,fga,174,29
51347914851,fdb,51,20
51347958973,cca,252,5
51347968104,bad,23,33
51347984051,fdc,77,136
51347995791,aee,175,140
51348000329,geb,86,336
51348009333,ceg,95,465
51348016250,abe,189,115
51348027597,beb,29,272
51348038004,cdg,261,189
51348038115,bbc,166,125
51348052299,ebf,169,67
51348056767,dgc,279,162
51348060537,fgd,25,69
51348069385,geg,290,202
51348082939,acb,174,90
51348103085,eff,233,7
51348130557,eed,173,198
51348143985,aaa,185,92
51348183419,dde,98,9
51348184933,ddc,21,169
51348228553,eec,169,119
51348279920,ffa,142,37
51348291544,ebg,50,469
51348301385,bec,158,234
51348311479,dec,216,13
51348311555,eae,182,103
51348335047,feg,95,56
51348350179,dcf,18,75
51348368726,cdb,242,92
51348389170,ece,61,158
51348414214,gdf,129,37
51348418659,aca,22,344
51348432062,abf,183,308
51348432314,feb,11,282
51348432365,abb,6,36
51348443043,fee,102,160
51348448305,bde,59,213
51348461689,ffg,271,253
51348464209,cfc,218,323
51348504806,efc,233,178
51348543140,eab,207,124
51348562131,bgb,247,361
51348631655,dga,295,264
51348641411,cae,223,80
51348681847,dgb,47,158
51348699843,bge,218,145
51348734116,fdf,215,22
51348736208,fge,188,59
51348747950,cbf,42,102
51348759265,bff,156,117
51348763168,bad,270,35
51348766655,fcc,22,201
51348792295,gfd,77,227
51348807593,aga,273,159
51348829065,bab,290,63
51348838149,ged,256,120
51348848146,egc,67,151
51348874259,ead,42,19
51348881759,egb,37,66
51348928870,bcg,58,274
51348972349,aac,186,157
51349012036,adg,12,200
51349034492,bfd,124,359
51349065430,bdd,36,162
51349065760,ecg,265,292
51349074760,bga,58,233
51349074925,fbe,172,281
51349075949,ede,81,154
51349085604,gag,36,313
51349102013,aeb,218,116
51349107024,gcb,41,71
51349117942,gcb,193,68
51349120627,bgd,128,132
51349133261,eee,222,8
51349151538,gbe,175,172
51349164269,egf,290,67
51349168898,ecc,3,30
51349175122,gff,156,33
51349195325,cdc,172,117
51349204186,fdf,287,25
51349216765,bbe,151,220
51349250001,cef,247,553
51349255415,dfc,198,220
51349269441,aea,242,227
51349270662,bfc,127,362
51349271804,cag,203,346
51349280819,fea,36,19
51349291326,edc,256,56
51349300417,def,228,297
51349301892,ggc,108,187
51349320288,daf,129,86
51349320513,gde,46,356
51349322056,fdg,95,5
51349331636,eca,198,245
51349342762,fae,122,267
51349346492,fef,40,333
51349352760,fbd,185,393
51349373565,afg,84,160
51349394113,ced,118,70
51349394462,bfd,143,412
51349424379,add,159,166
51349457051,cdd,264,46
51349461054,gad,119,5
51349469879,bgf,154,163
51349504894,bcb,79,160
51349525284,fff,37,215
51349538757,egb,110,56
51349549324,ade,214,234
51349566110,gdc,78,5
51349574949,eae,296,114
51349587235,bcb,158,188
51349601700,deb,109,51
51349609187,aab,173,19
51349645042,cfa,169,164
51349738320,fee,253,168
51349743201,bce,181,16
51349753283,cgd,154,220
51349758195,cab,152,200
51349758880,fbg,83,160
51349810491,dgb,248,170
51349862112,gbe,22,201
51349881844,cda,64,167
51349886287,dff,50,132
51349893478,eda,37,26
51349902571,cgg,235,81
51349904733,deg,147,160
51349910289,faf,297,56
51349933598,cgc,201,300
51349938589,gcg,77,74
51349943289,ced,59,75
51349951266,ccb,196,224
51349961304,gcg,187,65
51349963256,cce,223,191
51349977643,dab,139,132
51349984090,eag,175,325
51350028412,cgf,224,40
51350037420,ege,227,6
51350060849,fbb,250,183
51350069276,ada,189,150
51350078899,aag,169,5
51350098767,gce,251,137
51350100226,bgc,158,105
51350118074,bbb,209,44
51350135087,bdb,103,16
51350136450,gca,293,73
51350168990,gff,220,35
51350173230,gdg,23,53
51350179387,acf,128,101
51350180426,afd,299,111
51350201663,bef,45,5
51350208428,ddb,261,50
51350228372,daf,85,99
51350244999,eaa,295,96
51350262146,gdb,260,134
51350266586,efc,104,154
51350272450,agf,72,50
51350274284,egb,235,56
51350286706,fba,250,35
51350311858,ddc,48,167
51350327893,dee,269,8
51350343997,ded,148,5
51350409475,bda,135,163
51350411497,cbd,282,404
51350416986,dgf,2,110
51350432128,agb,209,7
51350443867,egd,156,44
51350469047,ddf,220,468
51350472956,agg,248,148
51350479338,ggf,44,56
51350525696,ege,70,6
51350545058,ffd,285,195
51350561162,bgb,108,324
51350600126,gee,264,62
51350616248,fff,94,230
51350629263,fbf,134,78
51350630112,bcf,198,183
51350706029,afd,186,126
51350719505,dbb,8,94
51350726345,agg,38,145
51350739390,ece,206,142
51350745905,ege,41,5
51350765532,cac,250,37
51350772716,eae,193,107
51350774247,faa,271,78
51350781782,bag,293,127
51350797800,gca,105,78
51350798322,fbg,192,156
51350808993,bac,252,248
51350829527,dcb,264,115
51350831729,adc,28,251
51350844995,cdf,29,118
51350870915,ggd,294,19
51350871482,ffe,237,332
51350891119,dda,198,133
51350931056,dga,78,308
51350943656,age,228,391
51350959304,fbd,90,393
51350965388,fea,147,18
51350980076,ddf,116,538
51350983697,ggd,31,20
51350985910,cgg,34,91
51351001697,bea,91,64
51351040660,dcc,242,190
51351041233,bcd,124,27
51351051517,dfa,209,185
51351087460,gge,13,33
51351090430,abc,44,150
51351128808,ccg,51,5
51351141390,dcd,249,23
51351143785,fda,297,77
51351149918,fea,211,15
51351150021,ecb,277,133
51351176224,bdf,289,221
51351180954,gbe,13,178
51351185071,gad,232,5
51351198910,acg,80,162
51351208899,cbg,47,119
51351216684,dea,117,305
51351224540,gfg,156,215
51351229883,bed,163,192
51351234032,eea,244,52
51351237418,gaa,211,163
51351254025,afd,168,122
51351256769,aeg,133,187
51351274508,daa,143,119
51351293739,bgd,94,142
51351303797,ccf,135,186
51351326565,fcg,215,93
51351340212,dad,71,28
51351371035,gbc,180,214
51351381274,egg,147,179
51351381912,cef,69,575
51351386357,bcc,153,42
51351388141,afb,210,376
51351399628,efg,73,242
51351403407,eab,224,101
51351413424,dfb,234,138
51351428018,gda,33,8
51351442222,cda,118,136
51351446450,efb,82,9
51351458484,ffb,203,135
51351463900,ggf,228,53
51351465083,gcc,253,107
51351488252,eeb,283,127
51351493766,abc,43,159
51351499285,cce,7,206
51351524958,agc,261,28
51351547850,ffc,214,276
51351561944,fga,272,31
51351575674,bcf,30,188
51351598257,egc,278,163
51351623142,aec,24,221
51351623922,ecg,189,321
51351750363,dbe,178,62
51351777208,aaa,118,99
51351781700,dbc,258,24
51351792432,bec,191,271
51351801876,fef,182,273
51351813056,ega,201,153
51351815769,dfg,112,80
51351827669,acc,285,179
51351829988,gbb,79,194
51351835349,afc,178,91
51351858354,ddg,228,119
51351859727,bdf,226,176
51351872678,bdc,58,56
51351890089,abg,77,59
51351924498,dba,101,58
51351928718,bfa,21,89
51351935372,gba,172,95
51351943527,adb,38,112
51351946769,efg,285,234
51351950057,bec,133,227
51351956566,fad,233,137
51352014936,gdc,84,5
51352050542,gbg,212,212
51352061762,gee,42,50
51352067527,efd,145,5
51352085254,cbb,224,215
51352095223,fab,172,252
51352127852,fac,198,215
51352141753,eag,210,328
51352181683,bbf,295,289
51352205879,cgb,78,67
51352210290,agd,212,207
51352232853,cde,253,13
51352240193,ceb,147,109
51352243735,ddb,59,44
51352253657,fag,197,45
51352256194,dcg,279,231
51352270194,gfe,193,114
51352279474,aab,235,21
51352309822,beg,182,72
51352324370,fce,147,135
51352344026,bfb,144,290
51352363404,bfe,212,206
51352399766,dae,46,169
51352406108,geb,124,349
51352413148,bfb,17,321
51352417382,gac,112,140
51352421079,bbd,4,317
51352452014,bga,240,228
51352460098,gaf,101,192
51352461109,ege,31,5
51352504553,beb,182,231
51352519849,gfb,297,62
51352529737,cga,141,120
51352545986,fec,83,250
51352553976,fbb,282,164
51352569226,abf,67,249
51352588960,fca,14,21
51352590565,gdf,131,37
51352641346,fcd,21,129
51352644390,bfa,264,90
51352671772,bgg,102,25
51352686795,gge,78,37
51352723550,eef,227,113
51352731598,egc,291,169
51352734428,ccd,47,28
51352735629,fdb,288,17
51352746611,dfd,283,173
51352764287,cgf,32,37
51352766584,ead,65,21
51352770948,gcb,235,58
51352803621,ebc,206,48
51352812657,fdd,138,110
51352859376,dca,9,266
51352882820,gea,237,247
51352883938,bbe,122,195
51352901386,fbb,266,159
51352918392,edg,107,149
51352928460,eff,206,6
51352937978,eeg,165,82
51352944388,fca,132,23
51352979404,cfc,118,284
51353026598,fgg,93,260
51353039832,bdd,257,170
51353043286,abd,23,9
51353056269,ace,220,50
51353061673,eba,246,106
51353072925,faa,194,86
51353073254,cba,12,9
51353080477,fdc,120,116
51353101249,gfa,186,114
51353154255,ebd,102,201
51353199681,aed,30,154
51353200487,abe,179,127
51353201138,gaa,158,167
51353225819,dgd,15,279
51353266609,fff,34,213
51353273199,afe,132,193
51353276686,ebg,291,375
51353278721,geb,236,404
51353297495,cfg,164,29
51353305837,egb,138,48
51353317422,bab,103,72
51353321698,ggd,273,20
51353336630,aeb,33,114
51353347024,ecb,55,122
51353347177,eac,268,78
51353352524,adb,240,98
51353402138,dgd,43,239
51353406174,dgc,274,171
51353421464,gbd,247,205
51353429472,ffd,258,167
51353432730,acd,259,8
51353448708,gaf,265,163
51353495452,dbg,162,122
51353501843,dcf,240,63
51353514509,fcc,237,178
51353525900,bba,50,5
51353537095,bag,163,111
51353554640,fgb,51,16
51353559627,bgf,163,192
51353575580,dbd,251,111
51353581932,daa,34,98
51353588990,fed,172,49
51353629981,agd,17,223
51353631661,ede,265,163
51353639949,gdd,222,39
51353662100,eeg,150,86
51353670295,eeg,277,96
51353676648,cfd,18,42
51353688697,gaf,157,164
51353701904,cdc,267,100
51353711632,edd,20,133
51353727983,edc,106,45
51353733209,ddf,73,602
51353736361,dac,151,573
51353741785,fge,204,63
51353763960,bbc,209,145
51353824677,gac,29,121
51353835236,dgd,192,222
51353845911,cfb,68,127
51353847806,aef,298,131
51353856846,bda,73,143
51353863365,abb,60,42
51353871601,gbf,296,111
51353883091,dfb,173,139
51353883316,cdg,206,192
51353906011,egd,111,47
51353910828,dgg,168,577
51353916358,fgg,29,254
51353918828,cge,296,202
51353947640,efe,138,201
51353952478,cbc,114,192
51353957879,dag,213,66
51353976514,fga,279,30
51353981323,aca,11,354
51354009835,cdf,84,102
51354012465,cfe,252,90
51354047411,fcb,163,244
51354053951,ggb,248,273
51354059212,bee,33,74
51354059910,bdg,267,83
51354082892,dge,213,149
51354110346,ada,150,124
51354130876,cec,42,45
51354133216,dfd,229,153
51354156532,eca,144,279
51354166130,ddd,53,101
51354174416,aea,228,261
51354177362,gca,231,86
51354214610,fad,145,152
51354228403,cdd,292,54
51354245210,cea,276,69
51354250735,aee,38,148
51354258959,ebf,68,69
51354261426,eae,98,103
51354274031,eag,296,354
51354343873,cef,227,557
51354347077,aad,148,37
51354355484,acc,58,175
51354363207,fbe,186,230
51354391335,aaf,50,182
51354405391,gga,136,240
51354415273,adc,174,248
51354418290,bfb,48,266
51354418991,cec,124,42
51354429397,beb,91,254
51354431912,dfg,128,88
51354432735,cga,171,115
51354437328,adf,182,156
51354447927,gaf,126,134
51354458682,fca,172,20
51354460156,eff,153,6
51354463390,gba,155,106
51354515803,ebb,113,34
51354520987,gba,151,90
51354544815,beb,95,223
51354547315,baf,42,92
51354550177,cef,109,523
51354619795,ccc,166,198
51354632968,aga,210,147
51354652090,faa,271,89
51354661084,ceg,277,474
51354666581,bea,179,76
51354669464,fgc,6,32
51354690865,bec,205,192
51354695295,cba,293,7
51354719916,bge,36,131
51354731309,fdc,54,138
51354742354,gcf,180,131
51354784911,cad,70,147
51354791701,fdd,44,105
51354795334,dfb,107,143
51354821607,ecc,199,25
51354839098,cbe,215,618
51354853580,bce,199,17
51354871820,fef,269,294
51354873276,bfd,226,477
51354877108,aff,116,187
51354899140,bba,39,5
51354912204,ffb,280,141
51354950633,gdd,201,35
51354954927,ggd,122,23
51354975245,gec,138,207
51355019306,gcc,193,124
51355023720,egf,26,77
51355024670,gec,159,244
51355072301,ggg,276,209
51355109166,bga,192,246
51355122068,dce,176,5
51355131823,caf,271,49
51355135641,gfb,265,63
51355141981,cbf,204,103
51355154482,bfc,146,304
51355158881,fde,197,122
51355176976,eda,240,20
51355179633,bff,115,120
51355198852,eaf,211,361
51355200199,gcc,44,102
51355223235,ebe,67,243
51355240957,edf,182,91
51355249019,eec,76,117
51355260943,gea,141,249
51355261138,gfb,279,57
51355275004,bcb,116,191
51355300640,dbf,243,98
51355301382,ega,270,140
51355314126,ecd,63,85
51355315533,edb,53,80
51355345624,caa,191,153
51355357997,bde,56,219
51355375911,gdg,264,50
51355382793,ddc,128,148
51355390164,agb,1,6
51355402871,add,148,152
51355406482,beb,243,234
51355415448,efa,216,124
51355433886,gbe,273,179
51355439054,dcc,161,220
51355457009,cee,8,70
51355457428,eef,152,129
51355461781,gag,77,294
51355482968,geg,243,204
51355497999,dee,58,7
51355499848,fbc,175,208
51355517494,ccb,298,257
51355555871,ece,247,156
51355558211,dbe,173,58
51355559120,dfe,8,367
51355568109,gde,95,331
51355579984,feb,67,321
51355580547,cfd,203,39
51355632532,edf,159,72
51355655095,fcf,133,65
51355663546,gfc,137,82
51355663682,dcb,1,135
51355689454,acb,144,77
51355706979,cgf,123,34
51355737176,bcg,216,304
51355792263,bdd,161,193
